filename,width,height,class,xmin,ymin,xmax,ymax
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1500.jpg,720,576,person,316,123,348,150
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1500.jpg,720,576,person,65,111,79,128
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1500.jpg,720,576,person,60,92,78,110
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1500.jpg,720,576,person,103,115,122,142
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1500.jpg,720,576,person,45,105,62,128
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1500.jpg,720,576,person,202,123,218,147
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1500.jpg,720,576,person,240,123,258,147
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1500.jpg,720,576,person,231,85,244,102
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1500.jpg,720,576,person,217,92,232,108
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1500.jpg,720,576,person,243,104,257,125
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1500.jpg,720,576,person,258,102,274,123
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1500.jpg,720,576,person,151,98,173,117
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1500.jpg,720,576,person,113,105,133,123
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1500.jpg,720,576,person,106,93,122,108
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1500.jpg,720,576,person,185,88,199,109
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1500.jpg,720,576,person,200,96,213,115
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1500.jpg,720,576,person,52,127,71,151
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1600.jpg,720,576,person,213,384,297,460
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1600.jpg,720,576,person,1,334,96,424
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1600.jpg,720,576,person,378,358,440,437
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1600.jpg,720,576,person,419,417,510,512
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1600.jpg,720,576,person,1,237,63,293
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1600.jpg,720,576,person,274,255,315,325
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1600.jpg,720,576,person,582,362,645,433
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1600.jpg,720,576,person,549,278,589,356
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1600.jpg,720,576,person,271,201,308,239
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1600.jpg,720,576,person,144,150,179,186
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1600.jpg,720,576,person,342,181,372,222
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1600.jpg,720,576,person,430,157,461,194
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1600.jpg,720,576,person,465,183,494,219
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1600.jpg,720,576,person,567,178,603,233
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1600.jpg,720,576,person,110,118,132,137
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1600.jpg,720,576,person,282,124,304,143
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1600.jpg,720,576,person,67,114,82,132
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1600.jpg,720,576,person,47,93,62,108
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1600.jpg,720,576,person,216,116,231,131
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1600.jpg,720,576,person,252,122,268,142
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1600.jpg,720,576,person,226,83,245,106
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1600.jpg,720,576,person,190,94,211,117
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1600.jpg,720,576,person,208,104,221,121
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1600.jpg,720,576,person,261,96,284,111
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1600.jpg,720,576,person,290,96,307,110
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1600.jpg,720,576,person,19,166,48,199
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1600.jpg,720,576,person,175,80,190,96
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1600.jpg,720,576,person,247,104,269,127
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1700.jpg,720,576,person,378,393,464,521
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1700.jpg,720,576,person,1,341,67,438
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1700.jpg,720,576,person,603,273,648,338
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1700.jpg,720,576,person,542,401,623,489
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1700.jpg,720,576,person,659,321,718,401
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1700.jpg,720,576,person,231,150,261,190
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1700.jpg,720,576,person,426,151,455,195
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1700.jpg,720,576,person,1,222,25,288
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1700.jpg,720,576,person,17,215,51,275
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1700.jpg,720,576,person,23,159,54,198
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1700.jpg,720,576,person,696,227,720,292
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1700.jpg,720,576,person,274,114,292,136
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1700.jpg,720,576,person,197,95,219,118
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1700.jpg,720,576,person,244,84,266,104
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1700.jpg,720,576,person,268,92,289,110
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1700.jpg,720,576,person,249,103,264,121
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1700.jpg,720,576,person,175,83,190,100
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1700.jpg,720,576,person,64,112,77,133
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1700.jpg,720,576,person,46,114,63,130
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1700.jpg,720,576,person,39,125,66,149
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1700.jpg,720,576,person,46,91,63,114
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1700.jpg,720,576,person,148,81,166,97
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1700.jpg,720,576,person,126,79,140,95
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1800.jpg,720,576,person,360,421,454,532
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1800.jpg,720,576,person,1,340,47,435
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1800.jpg,720,576,person,50,214,89,262
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1800.jpg,720,576,person,1,228,33,288
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1800.jpg,720,576,person,422,186,452,223
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1800.jpg,720,576,person,333,261,386,331
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1800.jpg,720,576,person,440,359,497,451
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1800.jpg,720,576,person,554,326,632,398
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1800.jpg,720,576,person,614,273,673,331
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1800.jpg,720,576,person,145,166,177,201
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1800.jpg,720,576,person,420,158,456,193
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1800.jpg,720,576,person,339,120,363,145
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1800.jpg,720,576,person,15,161,46,202
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1800.jpg,720,576,person,253,127,273,159
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1800.jpg,720,576,person,278,116,302,151
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1800.jpg,720,576,person,101,117,126,138
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1800.jpg,720,576,person,81,149,112,178
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1800.jpg,720,576,person,188,115,210,141
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1800.jpg,720,576,person,134,128,156,154
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1800.jpg,720,576,person,217,105,237,124
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1800.jpg,720,576,person,255,107,269,126
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1800.jpg,720,576,person,243,85,263,104
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1800.jpg,720,576,person,162,108,179,128
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1800.jpg,720,576,person,62,113,84,131
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1800.jpg,720,576,person,269,93,287,111
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1800.jpg,720,576,person,178,78,193,94
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1800.jpg,720,576,person,211,94,228,113
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1800.jpg,720,576,person,144,98,159,116
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1800.jpg,720,576,person,64,105,83,120
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1800.jpg,720,576,person,98,109,110,125
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1800.jpg,720,576,person,119,101,134,121
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1900.jpg,720,576,person,360,413,447,527
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1900.jpg,720,576,person,1,307,35,379
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1900.jpg,720,576,person,19,226,60,275
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1900.jpg,720,576,person,142,188,178,236
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1900.jpg,720,576,person,261,213,283,256
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1900.jpg,720,576,person,231,205,267,237
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1900.jpg,720,576,person,387,219,434,279
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1900.jpg,720,576,person,449,210,485,251
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1900.jpg,720,576,person,529,254,591,319
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1900.jpg,720,576,person,1,460,55,574
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1900.jpg,720,576,person,423,158,462,191
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1900.jpg,720,576,person,271,144,297,174
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1900.jpg,720,576,person,339,119,367,145
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1900.jpg,720,576,person,143,123,161,143
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1900.jpg,720,576,person,114,106,141,129
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1900.jpg,720,576,person,127,138,149,158
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1900.jpg,720,576,person,205,119,216,142
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1900.jpg,720,576,person,182,119,199,144
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1900.jpg,720,576,person,253,105,269,125
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1900.jpg,720,576,person,178,79,191,92
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1900.jpg,720,576,person,153,94,172,118
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1900.jpg,720,576,person,67,109,80,125
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1900.jpg,720,576,person,111,87,124,105
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1900.jpg,720,576,person,217,96,238,125
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1900.jpg,720,576,person,249,85,273,111
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1900.jpg,720,576,person,147,78,160,95
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1900.jpg,720,576,person,50,96,64,113
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1900.jpg,720,576,person,270,119,294,142
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1900.jpg,720,576,person,267,96,286,109
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame1900.jpg,720,576,person,26,157,53,193
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame200.jpg,720,576,person,62,436,136,519
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame200.jpg,720,576,person,193,386,267,478
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame200.jpg,720,576,person,221,474,317,576
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame200.jpg,720,576,person,353,429,455,549
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame200.jpg,720,576,person,357,250,406,332
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame200.jpg,720,576,person,1,336,29,398
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame200.jpg,720,576,person,1,293,46,340
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame200.jpg,720,576,person,453,262,510,318
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame200.jpg,720,576,person,607,459,703,576
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame200.jpg,720,576,person,610,257,651,311
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame200.jpg,720,576,person,585,237,640,293
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame200.jpg,720,576,person,389,179,431,222
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame200.jpg,720,576,person,425,163,460,197
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame200.jpg,720,576,person,701,315,720,375
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame200.jpg,720,576,person,15,159,46,198
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame200.jpg,720,576,person,176,110,196,139
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame200.jpg,720,576,person,301,122,325,145
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame200.jpg,720,576,person,365,119,390,138
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame200.jpg,720,576,person,89,101,104,121
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame200.jpg,720,576,person,236,107,251,126
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame200.jpg,720,576,person,200,103,224,122
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame200.jpg,720,576,person,225,88,241,107
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame200.jpg,720,576,person,158,95,172,114
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame200.jpg,720,576,person,281,102,293,120
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame200.jpg,720,576,person,263,104,278,124
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame200.jpg,720,576,person,170,80,192,93
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame200.jpg,720,576,person,147,82,163,103
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame200.jpg,720,576,person,47,125,61,153
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame600.jpg,720,576,person,93,447,172,541
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame600.jpg,720,576,person,1,314,37,399
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame600.jpg,720,576,person,63,251,110,315
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame600.jpg,720,576,person,465,261,520,317
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame600.jpg,720,576,person,613,261,640,305
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame600.jpg,720,576,person,572,238,629,297
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame600.jpg,720,576,person,683,326,720,387
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame600.jpg,720,576,person,693,414,720,516
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame600.jpg,720,576,person,433,153,453,193
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame600.jpg,720,576,person,396,177,427,218
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame600.jpg,720,576,person,160,140,189,166
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame600.jpg,720,576,person,357,113,378,143
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame600.jpg,720,576,person,294,111,313,132
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame600.jpg,720,576,person,241,101,256,126
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame600.jpg,720,576,person,230,89,246,108
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame600.jpg,720,576,person,254,91,267,109
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame600.jpg,720,576,person,258,119,278,145
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame600.jpg,720,576,person,90,104,108,127
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame600.jpg,720,576,person,202,111,227,134
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame600.jpg,720,576,person,177,82,188,95
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame600.jpg,720,576,person,62,98,79,114
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame600.jpg,720,576,person,350,141,372,165
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame600.jpg,720,576,person,203,88,224,103
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame700.jpg,720,576,person,460,265,512,326
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame700.jpg,720,576,person,588,235,640,293
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame700.jpg,720,576,person,617,255,666,312
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame700.jpg,720,576,person,675,332,720,414
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame700.jpg,720,576,person,181,179,217,218
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame700.jpg,720,576,person,74,498,163,576
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame700.jpg,720,576,person,1,316,32,397
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame700.jpg,720,576,person,1,270,52,328
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame700.jpg,720,576,person,239,133,272,172
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame700.jpg,720,576,person,430,154,453,190
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame700.jpg,720,576,person,388,170,414,208
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame700.jpg,720,576,person,130,93,146,108
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame700.jpg,720,576,person,80,120,109,143
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame700.jpg,720,576,person,46,115,72,148
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame700.jpg,720,576,person,16,164,46,196
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame700.jpg,720,576,person,325,113,344,138
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame700.jpg,720,576,person,359,116,377,143
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame700.jpg,720,576,person,346,141,364,172
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame700.jpg,720,576,person,229,88,241,109
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame700.jpg,720,576,person,190,74,207,95
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame700.jpg,720,576,person,57,95,75,117
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame700.jpg,720,576,person,81,100,104,123
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame700.jpg,720,576,person,287,110,304,129
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame700.jpg,720,576,person,267,111,284,128
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame700.jpg,720,576,person,206,92,224,108
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame700.jpg,720,576,person,207,120,228,144
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame700.jpg,720,576,person,160,80,174,89
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame700.jpg,720,576,person,256,95,265,109
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame700.jpg,720,576,person,403,146,431,178
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame800.jpg,720,576,person,172,313,235,391
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame800.jpg,720,576,person,127,230,161,284
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame800.jpg,720,576,person,360,276,431,344
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame800.jpg,720,576,person,273,273,351,358
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame800.jpg,720,576,person,1,272,43,335
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame800.jpg,720,576,person,25,216,70,269
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame800.jpg,720,576,person,590,228,637,293
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame800.jpg,720,576,person,458,274,514,322
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame800.jpg,720,576,person,494,389,563,459
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame800.jpg,720,576,person,218,140,241,172
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame800.jpg,720,576,person,136,143,157,182
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame800.jpg,720,576,person,46,113,69,147
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame800.jpg,720,576,person,245,108,261,130
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame800.jpg,720,576,person,632,244,682,322
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame800.jpg,720,576,person,684,322,720,402
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame800.jpg,720,576,person,318,187,348,221
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame800.jpg,720,576,person,409,180,439,209
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame800.jpg,720,576,person,283,117,304,148
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame800.jpg,720,576,person,330,112,345,139
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame800.jpg,720,576,person,438,156,457,190
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame800.jpg,720,576,person,319,160,349,191
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame800.jpg,720,576,person,356,146,378,182
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame800.jpg,720,576,person,324,142,353,164
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame800.jpg,720,576,person,88,120,113,146
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame800.jpg,720,576,person,158,87,176,108
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame800.jpg,720,576,person,221,117,237,135
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame800.jpg,720,576,person,211,104,225,122
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame800.jpg,720,576,person,199,96,217,109
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame800.jpg,720,576,person,236,91,252,113
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame800.jpg,720,576,person,256,92,271,108
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame800.jpg,720,576,person,68,96,86,115
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame800.jpg,720,576,person,117,79,132,95
2014-11-05T23-29-54Z36291.NVR[San-Pascual-VO].wmv_frame800.jpg,720,576,person,1,325,25,397
